time,content,comments,retweets,quotes,hearts
2012-12-18 12:00:00,Nytimes.com taking aim at $WMT again. Last time produced a bottom. Can history repeat itself?,0.0,,0.0,0
2012-12-18 11:45:00,I just blocked some foul-mouthed guy who said i gamed system all my life. My best gaming was when i lived in my Ford Fairrmont,0.0,,0.0,0
2012-12-18 11:44:00,RT @TraderInvestor: Lol u have some great comebacks for some of these clowns!--j-i love the ripostes. -also clearly me answering...,,,,0
2012-12-18 11:42:00,Grover's power rests in the primary. He will come up with someone who beats you if you break ranks. It is brilliant....,0.0,,0.0,0
2012-12-18 11:41:00,"RT @agberg13: I just checked November ballots...still can't find Norquist's name on it.? J. look behind it, it is there.",0.0,,,0
2012-12-18 11:40:00,RT @djone4s:  I'm going to sleep and you're already up doin work.. That's why you are who you are #salute-j maybe i just can't sleep-ha!,0.0,,0.0,0
2012-12-18 11:39:00,We are trading off of europe this a.m. which is pretty stupid when you think about it. Futures in a.m. remain false and misleading....,0.0,,0.0,0
2012-12-18 11:08:00,Is today a trap game?,0.0,,0.0,0
2012-12-18 09:18:00,So why aren't the futures up even more? The pols have fooled the bulls one time too many.. so there is a wariness that's justified.,0.0,,0.0,0
2012-12-18 03:47:00,RT @jay61gee: @jimcramer Your buddy Grover quickly becoming as relevant as the Sony Walkman!!! j -don't count Grove out yet!,0.0,,0.0,0
2012-12-18 03:46:00,RT @Parmahighwayman: @jimcramer Saul def not a mole --j Fitzpatrick a mole for whoever you play against. CJ real deal though,0.0,,,0
2012-12-18 03:45:00,RT @liorsela: @jimcramer I thought it was the best one yet #Homeland-j in total agreement,0.0,,0.0,0
2012-12-18 03:45:00,"RT @booker1000: @jimcramer I cannot understand a freaking word you say slow down and speak you weirdo j . Mr. Weirdo to you, pal.",0.0,,0.0,0
2012-12-18 03:43:00,"RT @BenSTCIL: @jimcramer awesome intro on the show tonite, made me tweak my thesis -j took forever to pen, thanks so much.",0.0,,0.0,0
2012-12-18 03:42:00,"RT @sjwielepski: @jimcramer U rthe man love the show thanks 4 all the work u do j--thanks, i vow to work harder in 2013!",0.0,,0.0,0
2012-12-18 03:41:00,"RT @coachegge: @jimcramer F the critics. Who cares what they think.-j--i care, i would have quit long ago if they hadn't goaded me so much!",0.0,,,0
2012-12-18 03:41:00,"RT @aishaqs: Do I see head and shoulders forming for AAPL @jimcramer is it time to buy-no, it's a golden death live crossing guard",0.0,,0.0,0
2012-12-18 03:40:00,"RT @robinson_joshua: @jimcramer Why the big jumps today for DDD & SSYS?!-j i recommended them on friday, but didn't see anything else",0.0,,0.0,0
2012-12-18 03:40:00,"RT @davidericfleck: @nytimes @jimcramer jimmy - gonna happen?  i was not a believer but this has me going ""hmm.""-j we shall see",0.0,,0.0,0
2012-12-18 03:39:00,Lotta deal talk tonight.. The rancor really seems to have died down...,0.0,,0.0,0
2012-12-17 20:09:00,"Suffice it to say, i loved the finale to #Homeland but the critics have turned on it big-time. That's all i will say for now.. Non-spoiler",0.0,,0.0,0
2012-12-17 20:08:00,"RT @michaelshrum73: hey Jimmy, how about that #Homeland season finale last night?  Wow!-j shhh -no spoiling!!",,,0.0,0
2012-12-17 20:08:00,"RT @steelhme: @jimcramer Jim Cardiologist and diet soda, why? J--huge amount of sodium in diet sodas. check the label..",0.0,,0.0,0
